[INFO] [1699797301.179163604] [subscriber]: Obstacle detected
[INFO] [1699797301.296616476] [publisher]: Rotating left...
[INFO] [1699797301.411274490] [publisher]: Rotating left...
[INFO] [1699797301.534022843] [publisher]: Rotating left...
[INFO] [1699797301.644148867] [publisher]: Rotating left...
[INFO] [1699797301.748679230] [publisher]: Rotating left...
[INFO] [1699797301.867073296] [publisher]: Rotating left...
[INFO] [1699797301.982395562] [publisher]: Rotating left...
[INFO] [1699797302.088906792] [publisher]: Rotating left...
[INFO] [1699797302.211203279] [publisher]: Rotating left...
[INFO] [1699797302.315458997] [publisher]: Rotating left...
[INFO] [1699797302.430275027] [publisher]: Rotating left...
[INFO] [1699797302.548336448] [publisher]: Rotating left...
[INFO] [1699797302.663519938] [publisher]: Rotating left...
[INFO] [1699797302.770817437] [publisher]: Rotating left...
[INFO] [1699797302.879551496] [publisher]: Rotating left...
[INFO] [1699797302.994976501] [publisher]: Rotating left...
[INFO] [1699797303.114258428] [publisher]: Rotating left...
[INFO] [1699797303.230091317] [publisher]: Rotating left...
[INFO] [1699797303.333999390] [publisher]: Rotating left...
[INFO] [1699797303.448419314] [publisher]: Rotating left...
[INFO] [1699797303.560946868] [publisher]: Rotating left...
[INFO] [1699797303.677848913] [publisher]: Rotating left...
[INFO] [1699797303.794727218] [publisher]: Rotating left...
[INFO] [1699797303.903068225] [publisher]: Rotating left...
[INFO] [1699797304.013575764] [publisher]: Rotating left...
[INFO] [1699797304.129779298] [publisher]: Rotating left...
[INFO] [1699797304.247282855] [publisher]: Rotating left...
[INFO] [1699797304.360704548] [publisher]: Rotating left...
[INFO] [1699797304.468798373] [publisher]: Rotating left...
[INFO] [1699797304.582491471] [publisher]: Rotating left...
[INFO] [1699797304.693101583] [publisher]: Rotating left...
[INFO] [1699797304.808135129] [publisher]: Rotating left...
[INFO] [1699797304.927653665] [publisher]: Rotating left...
[INFO] [1699797305.043066800] [publisher]: Rotating left...
[INFO] [1699797305.153334212] [publisher]: Rotating left...
[INFO] [1699797305.270104591] [publisher]: Rotating left...
[INFO] [1699797305.375216003] [publisher]: Rotating left...
[INFO] [1699797305.484869589] [publisher]: Rotating left...
[INFO] [1699797305.602290276] [publisher]: Rotating left...
[INFO] [1699797305.712851259] [publisher]: Rotating left...
[INFO] [1699797305.833743039] [publisher]: Rotating left...
[INFO] [1699797305.946714886] [publisher]: Rotating left...
[INFO] [1699797306.051951407] [publisher]: Rotating left...
[INFO] [1699797306.165620913] [publisher]: Rotating left...
[INFO] [1699797306.284854007] [publisher]: Rotating left...
[INFO] [1699797306.401675923] [publisher]: Rotating left...
[INFO] [1699797306.512404163] [publisher]: Rotating left...
[INFO] [1699797306.627088565] [publisher]: Rotating left...
[INFO] [1699797306.741786838] [publisher]: Rotating left...
[INFO] [1699797306.851757531] [publisher]: Rotating left...
[INFO] [1699797306.956478410] [publisher]: Rotating left...
[INFO] [1699797307.079696257] [publisher]: Rotating left...
[INFO] [1699797307.184520228] [publisher]: Rotating left...
[INFO] [1699797307.307353172] [publisher]: Rotating left...
[INFO] [1699797307.413978549] [publisher]: Rotating left...
[INFO] [1699797307.534529870] [publisher]: Rotating left...
[INFO] [1699797307.645305240] [publisher]: Rotating left...
[INFO] [1699797307.757796184] [publisher]: Rotating left...
[INFO] [1699797307.874844023] [publisher]: Rotating left...
[INFO] [1699797307.978012882] [publisher]: Rotating left...
[INFO] [1699797308.090974432] [publisher]: Rotating left...
[INFO] [1699797308.212180968] [publisher]: Rotating left...
[INFO] [1699797308.323255482] [publisher]: Rotating left...
[INFO] [1699797308.439184463] [publisher]: Rotating left...
[INFO] [1699797308.560025281] [publisher]: Rotating left...
[INFO] [1699797308.662836643] [publisher]: Rotating left...
[INFO] [1699797308.779432728] [publisher]: Rotating left...
[INFO] [169979
